PMID,col1,col2,topic,period
25970507,21.711344,-64.943436,9,3
25970508,-47.238148,-8.69209,9,3
25970509,-17.449383,-25.898314,4,3
25970510,18.941956,-18.902372,7,3
25976912,-62.236183,10.917624,4,3
25977229,20.050745,-68.01587,4,3
25983623,-76.69869,-15.367092,7,3
25984963,3.1913297,-24.969082,9,3
25986189,18.732012,-11.496205,4,3
25987620,-5.4164867,38.202168,4,3
25989340,-70.27143,-39.08682,4,3
25992796,5.7209206,-18.84477,7,3
25997174,38.70594,-5.4092865,9,3
25997856,-41.512333,-9.843018,7,3
26005938,-19.42941,-52.14447,4,3
26011138,-41.897858,48.603477,4,3
26011276,-30.960152,-30.440533,4,3
26011815,0.011749849,-44.5749,4,3
26018946,49.17193,60.13527,14,3
26020161,10.443673,84.49557,4,3
26024717,2.5819178,8.6005945,4,3
26027168,23.459982,-15.703367,14,3
26029319,-15.460631,-8.005215,4,3
26032288,-47.11215,3.1778789,9,3
26032842,59.957638,-21.338224,4,3
26033329,61.24041,-24.985704,4,3
26034774,28.280098,53.863636,4,3
26034895,-16.031225,-73.69127,4,3
26035137,20.81582,44.567276,1,3
26038096,-34.794052,-31.235521,4,3
26040903,59.59316,-19.718464,4,3
26041083,2.474328,-52.57159,4,3
26045004,-64.093254,-32.381996,9,3
26048838,8.089639,-23.416288,9,3
26050578,-24.665234,-48.979538,4,3
26051923,18.465979,-11.045997,4,3
26055359,-24.897184,19.3427,4,3
26062617,-72.791046,-10.565306,4,3
26066583,-2.3077736,29.328524,4,3
26069117,-3.4881144,79.89637,4,3
26070947,1.9850038,9.818399,4,3
26071142,-45.90791,47.61753,4,3
26075848,72.19586,31.248436,4,3
26082342,-73.45845,-39.432034,4,3
26085425,37.887768,18.910427,9,3
26086711,63.533474,10.805885,0,3
26094602,26.246893,-30.23502,9,3
26101355,15.845437,48.710682,4,3
26101692,-62.406357,2.2670622,9,3
26102531,-22.286175,-20.419683,14,3
26102575,24.370655,65.620026,4,3
26105117,-32.85567,63.60687,4,3
26107280,-35.06508,-56.695854,4,3
26107645,52.142033,-8.85372,4,3
26112927,44.953003,-15.067728,9,3
26119486,-20.27642,47.771652,4,3
26119488,-27.695572,50.79066,4,3
26121616,-67.232956,-2.2791963,4,3
26123638,4.2424183,56.44845,4,3
26124157,-3.722721,64.4941,4,3
26137357,78.06323,-10.801752,4,3
26138132,-67.06818,-37.994896,4,3
26138279,-34.59601,69.95437,4,3
26147870,31.118103,-4.255045,9,3
26154897,-21.732756,13.180297,4,3
26155936,21.604454,84.47029,4,3
26157857,-75.85445,-35.5145,4,3
26161443,-35.97608,17.87818,7,3
26162647,-74.11726,-38.811382,4,3
26168972,-47.55162,7.089528,9,3
26169558,-12.559005,55.22153,4,3
26171974,-2.6244628,67.06151,4,3
26177804,-0.0642638,27.492058,4,3
26178713,-71.88109,14.381566,4,3
26186657,-37.017365,18.9084,4,3
26186658,-57.567646,32.966587,4,3
26187373,1.4865906,3.5140228,4,3
26188037,-18.61821,60.083477,4,3
26189776,-28.436096,-30.93426,4,3
26190418,-55.17408,-36.559177,4,3
26191643,-63.843353,-39.17947,4,3
26192891,-11.100673,10.508759,9,3
26192892,-40.372883,-9.439941,7,3
26201386,-11.172897,-71.7085,4,3
26203410,-27.559223,39.37339,4,3
26207164,4.828741,9.065185,4,3
26207768,-1.2680547,-0.7994792,4,3
26208238,-18.87418,5.569122,9,3
26218235,-20.00901,-9.023145,4,3
26218843,-22.323462,-20.452534,14,3
26220264,28.491877,-37.519436,9,3
26222873,64.84771,-42.130955,4,3
26222874,-66.05466,-28.40435,11,3
26224332,-3.595199,-54.943523,4,3
26226257,34.80124,-8.014337,14,3
26228464,-3.1056607,45.203705,4,3
26228465,-34.708916,70.09281,4,3
26229988,-72.06612,-11.241907,5,3
26230053,-57.03499,27.090532,9,3
26232156,-14.87251,-29.763268,4,3
26232270,-61.03694,39.49522,4,3
26242293,36.024525,23.886957,4,3
26248375,-5.4844155,38.066364,4,3
26248976,-34.150745,-28.404718,4,3
26252722,49.3427,15.614884,14,3
26253809,15.431842,-20.429363,9,3
26253925,-14.3995695,-2.1972172,4,3
26259571,14.944687,-58.78294,4,3
26264233,-29.478382,-21.110909,4,3
26265133,-45.401646,-40.593094,4,3
26265445,-0.94741905,82.91429,4,3
26271599,-13.791799,60.849373,4,3
26271944,32.1358,-7.1926847,14,3
26274696,-34.233295,-44.718166,4,3
26276065,20.86089,44.481262,1,3
26280205,53.999393,-3.7946,9,3
26280357,-31.097122,-5.42515,4,3
26281690,-73.88929,13.391092,4,3
26282426,-2.5377882,43.800587,4,3
26284297,-59.64928,-32.74531,4,3
26289222,-19.301075,42.050514,4,3
26290514,-66.964584,-37.44578,11,3
26291590,-3.894111,-55.253513,4,3
26291980,-11.174839,-3.3492188,4,3
26292764,25.291565,-71.65542,4,3
26295991,30.542637,-37.52959,4,3
26301077,31.658709,-31.6876,4,3
26308175,38.920494,-5.534686,14,3
26308942,-15.087599,-10.909621,4,3
26309030,-58.969883,-11.43076,4,3
26309031,5.9221745,-31.247828,4,3
26309820,-29.893621,-52.080784,4,3
26317321,32.696163,-65.98612,9,3
26319883,24.8853,65.09658,4,3
26322588,-82.346146,-10.16251,9,3
26324007,-45.893635,17.00471,4,3
26325438,-24.96072,-33.129208,4,3
26327183,-43.718155,1.2158897,4,3
26327189,-79.02451,17.56489,4,3
26327190,-46.145157,3.5828996,9,3
26327308,83.15622,-34.521538,7,3
26327309,-7.552569,-10.282809,7,3
26329383,19.917828,-12.8041725,4,3
26333311,-31.37295,-4.737312,4,3
26333987,3.1335704,-24.959723,9,3
26335759,53.272663,-41.0702,7,3
26337866,-42.986122,-53.618877,4,3
26339186,71.338615,13.2124195,9,3
26346408,6.5328007,-0.044838987,4,3
26347166,-37.781044,46.057976,4,3
26348420,-28.471676,57.044056,4,3
26349080,59.417587,-48.815594,9,3
26349081,62.62176,-4.8978996,9,3
26349082,77.10384,-15.671756,9,3
26349083,17.580942,-16.125566,9,3
26350560,7.4160247,-70.32048,9,3
26351082,1.6011857,-17.70358,9,3
26351928,-10.013688,59.385483,4,3
26352868,-40.85766,16.860846,4,3
26354597,7.6668844,-9.37813,9,3
26360703,41.6739,-8.714837,4,3
26362393,37.499958,51.411205,14,3
26363281,-43.655655,50.261818,4,3
26363802,-65.04421,-49.30912,4,3
26365281,-71.98064,-32.644547,4,3
26365594,16.95147,77.96934,4,3
26368120,-57.897938,-35.98409,4,3
26373896,-29.565971,-21.273102,4,3
26378371,-30.133419,40.677216,4,3
26378372,1.9233048,-37.14774,4,3
26381285,17.393866,-34.31246,4,3
26382000,-20.80971,60.79454,4,3
26383121,-26.98908,38.429226,4,3
26384039,10.6243725,84.98234,4,3
26384040,42.70223,-38.71032,7,3
26384041,-28.761868,71.51787,4,3
26386686,-61.90976,-49.002113,11,3
26389835,20.266848,-68.36589,4,3
26396498,49.314396,-41.753323,4,3
26398543,4.5853186,13.802116,4,3
26398718,18.985796,-18.807516,4,3
26399163,28.242416,-46.535778,4,3
26400103,-19.343897,38.821873,4,3
26402424,42.017567,39.449547,4,3
26402425,63.086014,-4.271392,4,3
26413730,-62.93929,-6.456482,4,3
26415688,-21.060068,60.982113,4,3
26415700,30.357586,-9.889224,14,3
26417330,61.09594,-24.582674,4,3
26418699,-29.42352,46.119568,4,3
26418700,56.125027,-21.786182,7,3
26418701,-23.256437,-45.87578,4,3
26418702,-28.440182,-50.73999,4,3
26418703,-24.540327,-56.701897,4,3
26418704,-28.221802,-52.043026,4,3
26420309,-42.438534,29.657846,4,3
26424026,-64.81973,5.2332807,8,3
26426540,-9.253617,37.672287,4,3
26428686,14.203224,-12.145577,9,3
26431268,-24.815561,79.17612,4,3
26432361,21.75311,-0.81685674,9,3
26436935,-17.066284,60.381317,4,3
26437230,26.005001,11.915267,14,3
26444655,-26.508741,-52.306957,4,3
26446104,-65.5481,-18.715939,4,3
26447610,24.77511,-25.668568,9,3
26452242,-14.361465,51.43529,4,3
26453533,-22.484396,-46.344467,4,3
26457791,-45.36215,30.976137,4,3
26459228,-18.987621,61.484123,4,3
26459901,-0.120038085,88.1785,4,3
26460146,-26.603743,-23.285313,4,3
26464319,-34.16547,61.6446,4,3
26465325,48.993813,-5.768353,9,3
26469711,-17.86414,-52.945976,4,3
26469887,-25.111673,75.67117,4,3
26471077,-55.476604,-36.588306,11,3
26473523,-37.76231,-26.656593,1,3
26479415,-46.162025,-40.12752,4,3
26485084,-40.861107,-9.536247,4,3
26488204,-14.429366,-68.05387,4,3
26488205,56.70156,44.209118,9,3
26490819,-23.708565,40.06027,4,3
26493547,-31.331884,-26.257257,4,3
26495982,-36.4724,-47.126575,4,3
26497475,-30.509485,41.568,4,3
26504021,-34.239784,-63.07285,4,3
26507429,-2.047721,78.965416,4,3
26511090,28.156368,-43.54517,4,3
26514968,52.440956,-34.432335,7,3
26514985,-45.09253,5.9330006,9,3
26515897,-54.686226,-37.119694,4,3
26517379,47.027,30.925299,4,3
26518065,1.6546448,87.69071,4,3
26521829,-57.851154,2.7754226,9,3
26525154,-60.519764,6.522252,9,3
26525434,-56.98062,-38.134415,4,3
26526189,65.119385,11.659186,14,3
26527231,-15.012867,-2.9010744,4,3
26536785,-18.319899,-2.7666237,4,3
26538245,6.0093117,11.566246,4,3
26546404,-12.348669,-4.777711,4,3
26546461,-73.099304,13.960899,4,3
26547844,-49.188118,26.473337,4,3
26551317,-76.26567,-36.611015,4,3
26554114,-31.33047,-27.139748,4,3
26554251,-26.18321,-44.611225,1,3
26554904,-2.3746307,19.065277,4,3
26555454,-6.06703,-13.174083,4,3
26558811,1.2002178,11.618331,4,3
26559664,-55.948956,-44.06777,4,3
26562817,-18.87759,38.32104,4,3
26565378,-26.246935,-1.0101097,4,3
26565789,25.375412,64.25335,4,3
26565790,17.202766,25.987165,9,3
26566480,22.633778,38.641182,4,3
26568565,-21.460985,33.116467,4,3
26572687,24.443668,-39.785313,4,3
26573521,-21.616558,10.013887,4,3
26574235,43.106827,10.017235,4,3
26575262,-33.826324,-25.20227,9,3
26577375,35.199917,5.2384996,9,3
26580099,6.8342223,34.42128,4,3
26582302,14.7274065,-16.229391,4,3
26587745,-74.97411,-33.671825,4,3
26587869,4.7011223,-12.059574,0,3
26587870,-82.18612,-19.083618,4,3
26589470,-17.395147,-75.28023,4,3
26589792,9.055232,-71.45538,4,3
26598096,20.01255,55.27992,4,3
26606072,-31.25478,-41.039097,4,3
26606949,-34.65458,-6.5384164,4,3
26607341,25.366495,62.194187,4,3
26607342,-20.549055,60.75566,4,3
26612228,-81.88292,2.9454846,4,3
26615671,-26.837301,-37.09717,4,3
26630539,-28.896635,-40.492607,4,3
26630945,19.641155,-11.935364,4,3
26631282,-19.236889,3.9227355,4,3
26635230,-28.04918,-33.9073,4,3
26636419,33.175747,-10.687122,14,3
26637709,-36.810608,13.7679405,4,3
26640330,-55.11659,-44.257618,4,3
26642672,25.892565,2.744938,9,3
26645828,-8.0245075,58.268673,4,3
26648347,7.0981903,-9.359473,9,3
26652864,-60.631077,18.840828,4,3
26654443,-4.7217875,77.50085,4,3
26654472,4.549941,67.2435,4,3
26655103,-36.598034,73.808945,9,3
26657979,-78.98958,17.722315,9,3
26660168,-3.7616165,-14.95077,9,3
26660169,3.3121152,-23.027912,9,3
26660171,60.104347,54.632576,9,3
26660172,0.14340918,-17.05033,9,3
26660173,3.310108,-23.033121,9,3
26660176,21.582634,-65.3969,9,3
26660177,21.77907,-64.895645,4,3
26660181,7.3452277,-70.3954,9,3
26660186,-53.768116,-2.9986422,1,3
26660188,-66.72236,-17.159908,9,3
26660190,-82.314224,-10.129482,9,3
26667545,9.373464,13.870665,18,3
26667969,-22.59785,66.00573,4,3
26680321,-58.012238,-29.217236,11,3
26681400,-55.920563,-36.657402,4,3
26683023,-53.890533,7.6537204,9,3
26688563,38.82504,-38.72456,9,3
26693810,-72.46305,13.985029,7,3
26700090,2.2507925,7.836892,4,3
26700218,-1.6641088,29.941614,4,3
26702265,-4.02813,-13.402354,9,3
26702922,-6.4100776,60.020584,4,3
26709896,-22.474545,66.38126,4,3
26711223,39.50746,10.412786,9,3
26715149,-36.07194,56.607944,4,3
26717198,-9.208699,7.8024735,9,3
26717295,57.476295,46.820465,14,3
26721314,-3.983562,-22.179438,9,3
26725569,-69.07236,-39.746105,4,3
26727625,39.13656,53.646854,14,3
26729283,18.564686,-10.793615,4,3
26730332,56.404255,43.703186,9,3
26730550,5.768887,76.89325,2,3
26732509,-24.703876,78.78588,4,3
26732608,-1.7572082,-20.841024,9,3
26732713,77.29859,6.283417,4,3
26738756,-64.77897,-44.04927,11,3
26739190,5.785291,12.890959,4,3
26739608,-0.89704555,19.104145,4,3
26742489,20.236296,-23.772928,4,3
26742659,23.72227,66.50331,4,3
26743220,-14.650553,-72.33151,4,3
26744690,0.6576051,3.1025767,4,3
26746902,42.761723,38.29006,4,3
26747454,-3.8805776,-55.24375,4,3
26751267,-50.422195,71.15029,14,3
26754202,-28.057087,50.380173,4,3
26755497,30.566315,-10.506118,4,3
26757776,26.251556,-30.287777,4,3
26759833,-47.50546,7.0440297,9,3
26763003,-12.424393,-33.027588,4,3
26766521,38.622295,-0.37887374,9,3
26766748,-18.593203,-18.001648,9,3
26766749,-28.439703,16.556868,4,3
26771316,42.308403,-34.169765,14,3
26774325,18.370113,-1.6108541,9,3
26775563,-2.2250142,7.0964737,7,3
26780308,48.835724,-21.373007,4,3
26781986,29.359234,71.94344,4,3
26783499,-21.560993,6.7679186,4,3
26785109,-42.415714,22.863386,4,3
26787690,-19.932518,37.820656,4,3
26791879,-46.61216,12.541984,4,3
26797932,42.55903,9.10517,9,3
26799429,-54.97219,-35.316048,4,3
26800070,17.970318,-23.903934,4,3
26803050,-17.702059,40.89471,4,3
26807087,-22.229706,1.6972233,13,3
26808069,27.999819,0.30156037,9,3
26808621,-30.128822,16.582882,4,3
26809959,-82.26344,-8.368056,4,3
26817280,2.8812263,-50.14041,4,3
26817821,-12.09214,47.77314,4,3
26818046,59.337162,55.02282,9,3
26818624,37.25505,51.17498,14,3
26818625,-36.538002,18.06255,4,3
26819719,-61.04571,4.6715164,4,3
26829596,-29.609377,-36.103863,7,3
26829597,48.440735,15.042787,14,3
26829598,17.80359,-64.37796,4,3
26829599,-13.630314,-63.017952,4,3
26829600,17.597847,-67.57828,4,3
26830489,-37.651318,56.2685,4,3
26836376,-28.55138,52.62294,4,3
26836809,16.389675,43.97282,4,3
26836810,-1.7469977,48.544685,4,3
26838996,11.478123,85.76384,4,3
26839964,-51.513878,-43.412945,4,3
26843328,-68.06995,-24.80249,4,3
26845112,6.3772383,11.154145,4,3
26847054,-40.130535,-9.310157,7,3
26847358,-58.15194,-36.07385,4,3
26849777,87.149925,-1.0497202,3,3
26851399,-73.26612,16.753027,4,3
26854326,-18.095505,-6.5503225,4,3
26855482,-58.553074,-15.301924,9,3
26857335,41.366436,-6.743218,4,3
26859200,27.448957,13.812854,9,3
26870788,-62.94625,29.134813,4,3
26874932,-23.25792,-53.543762,4,3
26875154,-60.825428,40.73558,4,3
26878495,24.404041,-32.3102,4,3
26879477,1.840056,24.068943,4,3
26879690,71.517166,-16.811302,14,3
26885814,33.744213,-7.2854056,9,3
26886309,-26.426163,-4.1592016,4,3
26893105,-47.07774,4.8941593,7,3
26896632,-45.458366,5.2315793,9,3
26896788,41.721867,-27.271912,4,3
26897547,18.534935,-11.560461,4,3
26901071,32.811703,-60.333534,10,3
26902230,-25.453865,38.377666,4,3
26902764,10.89965,84.6324,4,3
26912920,-23.314394,36.837326,4,3
26913593,36.02434,23.594194,4,3
26918067,2.489802,8.595556,4,3
26918324,-53.62676,7.560859,9,3
26919548,-13.9576845,-55.91529,14,3
26919549,-33.580048,-44.10336,4,3
26920779,-84.39945,1.6065491,9,3
26921212,-15.021841,-70.890015,4,3
26922000,-12.1386175,-13.8508215,9,3
26923724,-14.70883,-65.71147,4,3
26926668,11.673263,35.1155,14,3
26926669,-3.3807476,-32.884647,4,3
26926670,-21.11432,42.17079,4,3
26933623,4.9538856,28.614511,9,3
26937748,19.867981,-12.803066,4,3
26945373,34.4407,8.821139,4,3
26946710,53.292603,27.103872,1,3
26947617,-30.40017,56.930786,4,3
26950189,0.6625448,27.485052,4,3
26952005,-25.638657,-17.555637,4,3
26953243,-66.852104,-41.833378,4,3
26954707,-71.32243,-34.668766,4,3
26958349,24.528292,-35.191643,1,3
26959558,4.0526104,-76.587654,4,3
26960170,-59.729614,41.59388,4,3
26961691,-21.423197,60.20233,4,3
26965981,-71.751175,-34.649,11,3
26966895,-12.54275,4.991159,10,3
26969262,-9.239907,8.0174,9,3
26970986,20.94269,85.34306,9,3
26971373,-45.988102,-40.249737,4,3
26972091,-17.31497,-52.04125,4,3
26977997,-27.446217,-52.264572,4,3
26977998,-27.727282,-52.12933,4,3
26977999,-16.50688,-80.138466,4,3
26978050,28.571861,-30.45459,0,3
26979736,2.5454078,11.193349,4,3
26981855,-55.703754,-47.164597,4,3
26981890,-3.1261485,-70.648674,1,3
26982286,-55.14907,-44.491997,4,3
26982492,-34.22664,-44.75038,4,3
26982493,-16.775324,-23.357811,4,3
26982718,-22.65823,79.705215,4,3
26985386,-13.541925,-62.85618,4,3
26987080,93.80807,-8.922546,4,3
26990872,-65.80328,-27.777285,11,3
26991491,42.309235,9.037703,14,3
27002781,46.60182,-48.65452,7,3
27003121,-64.21722,-31.368963,1,3
27009030,6.6605887,13.706993,4,3
27015245,-67.14199,-17.83218,9,3
27015567,12.911089,-2.908401,4,3
27018631,-22.627045,54.02443,4,3
27019101,-9.337276,33.373043,4,3
27020789,-23.581861,76.182304,4,3
27021063,-6.5614247,-68.74505,4,3
27021324,-42.671246,41.014507,4,3
27023465,-15.061985,74.66201,4,3
27027462,20.738512,-36.21549,4,3
27027463,60.267727,14.622526,0,3
27029846,39.363884,-8.506249,14,3
27034772,-2.4369226,22.571894,4,3
27043949,1.534688,67.739784,4,3
27048201,-3.7818716,63.96178,4,3
27048515,20.612518,-35.742664,4,3
27054905,-7.568531,58.719315,4,3
27055173,-83.579704,-0.5719122,4,3
27058232,-57.093266,8.034423,9,3
27059845,-72.69043,-10.470774,4,3
27061318,-5.11585,-14.04614,4,3
27064954,-34.059856,34.630398,4,3
27065859,-26.767094,23.7322,4,3
27066956,-42.49803,14.101733,7,3
27069329,7.4080625,11.630707,9,3
27076783,-53.502716,50.689148,9,3
27082504,53.962326,-35.58459,7,3
27084721,-13.899471,-55.801235,4,3
27085135,20.741293,-30.206797,9,3
27086934,-3.3834045,-25.55646,1,3
27089936,-51.69438,-21.950653,4,3
27090286,-41.18249,13.980188,4,3
27093294,-15.273028,69.85264,4,3
27096102,6.4197555,8.851598,4,3
27098629,-12.77451,-26.195875,1,3
27099534,-35.6012,67.91719,4,3
27099572,-56.852306,-37.00726,4,3
27101231,51.800156,-33.779037,7,3
27101631,-72.94537,-10.538855,1,3
27104010,-34.320633,55.32527,4,3
27106664,-14.489713,-41.726616,9,3
27109969,-30.085701,-40.466946,4,3
27111148,0.46921307,19.263037,4,3
27115220,-58.04864,-39.61194,4,3
27117554,66.95703,-16.031609,4,3
27120177,-10.333523,-54.51786,4,3
27120178,-59.556084,-32.02155,11,3
27120710,63.730015,53.317833,14,3
27128604,-32.066,-40.82436,4,3
27130081,12.283535,70.28923,9,3
27131146,20.687214,-20.457685,9,3
27134551,66.43191,35.423767,4,3
27135483,-55.71662,-35.795177,4,3
27136679,76.44039,-11.700561,4,3
27137148,65.20839,-27.77443,4,3
27143031,2.264474,8.298283,4,3
27144370,-32.220737,44.311375,4,3
27145210,-13.21727,56.948315,4,3
27145399,56.348747,-21.219564,7,3
27155187,-0.65765566,27.779371,4,3
27155191,0.037900694,88.89977,4,3
27155194,-54.78092,-34.603764,11,3
27156708,-29.780224,72.37017,4,3
27158246,-46.428017,16.7086,7,3
27158876,-39.698627,-71.69551,4,3
27160031,20.40726,84.150276,4,3
27160721,18.570753,-10.697698,4,3
27161786,25.189224,58.924675,4,3
27165788,4.7087994,11.114491,4,3
27167176,-25.260754,-40.940887,4,3
27167902,58.412582,-15.531939,7,3
27169372,-52.59768,-27.230352,4,3
27172381,-40.449604,56.10976,4,3
27179588,-44.438507,2.8897195,4,3
27185806,-7.36068,-22.129656,9,3
27188932,-32.868134,-37.566658,4,3
27191185,1.0006251,80.37955,4,3
27191538,-28.083178,-27.783129,4,3
27199623,-29.570189,37.931824,4,3
27203156,22.44717,85.1018,14,3
27203159,22.223724,17.332876,1,3
27203171,47.8777,32.385246,14,3
27207330,-66.2236,-28.249283,4,3
27207573,9.311424,9.177466,4,3
27209449,-3.3531578,-46.029602,9,3
27210722,-80.86099,-7.6670985,4,3
27211824,26.821123,47.306713,14,3
27216076,-12.782159,61.971985,9,3
27216241,-44.160645,9.299023,9,3
27216388,25.647089,16.272102,9,3
27217046,-58.29142,-11.465203,4,3
27218825,-27.803978,-1.8796849,4,3
27220013,-33.947742,-30.533249,4,3
27221285,77.988785,-12.118238,4,3
27228216,-44.877125,-40.31382,9,3
27230486,-37.787945,9.401997,4,3
27231277,-0.62408364,76.43695,4,3
27234674,25.776152,64.49517,4,3
27235158,1.2518145,-27.062471,9,3
27236367,0.6777718,-8.377862,7,3
27238431,-9.049239,-23.638277,9,3
27245313,-73.834366,13.762398,4,3
27248282,-21.43355,-20.493309,4,3
27249721,-29.270006,-3.1386337,4,3
27250739,1.6269794,81.30824,4,3
27251417,58.37655,-15.29703,7,3
27251880,-20.624367,46.930664,4,3
27254639,-21.349422,-55.540813,4,3
27255021,-13.015592,15.301613,15,3
27256667,-58.33529,-11.1460705,4,3
27259059,-13.286477,-32.786648,4,3
27264745,-76.16806,-33.369785,9,3
27266401,23.106552,38.400772,4,3
27270279,3.1147459,60.39793,4,3
27270281,-8.314898,32.449608,4,3
27270283,-46.878777,3.9142017,4,3
27270831,-49.20724,26.447025,4,3
27274011,-72.42764,-12.415736,4,3
27274312,50.802803,7.9203777,14,3
27275514,3.590069,2.6587265,4,3
27280327,11.135294,41.958202,9,3
27286724,70.7128,15.383971,4,3
27287650,-0.8248794,87.640045,4,3
27293540,-29.843369,-56.86178,4,3
27293542,-43.23302,49.57591,4,3
27295055,-56.33569,13.847716,4,3
27305904,-1.9937865,82.094,4,3
27310199,-14.013916,-55.98538,4,3
27310200,-12.029932,-32.440453,4,3
27312546,-12.690075,-26.220312,1,3
27313918,4.5474157,11.822684,4,3
27322166,54.164715,45.676174,4,3
27324459,-46.68415,27.789248,4,3
27324913,5.1875167,12.552363,4,3
27328329,-33.282623,-32.636982,4,3
27329132,0.6169895,3.4426935,4,3
27329436,-55.77705,-36.722336,11,3
27330257,-4.033902,43.138294,4,3
27335118,36.151764,-10.249592,14,3
27337994,8.905568,4.837797,9,3
27343581,47.502197,56.19166,9,3
27345268,40.52162,-12.760594,14,3
27346210,58.39176,-15.245318,7,3
27350098,23.32835,-67.26267,4,3
27350265,-44.659767,14.685693,7,3
27353638,55.49642,46.593513,14,3
27355512,19.851652,63.329586,4,3
27357291,-11.330404,-26.381817,1,3
27358662,24.249496,64.34258,4,3
27366220,-56.43132,-38.748512,4,3
27366223,-51.52172,-44.21212,4,3
27372284,-6.811165,-31.635563,9,3
27374716,1.5002651,78.15383,9,3
27376639,58.399727,-15.437194,7,3
27376822,-31.417082,32.664165,4,3
27378571,12.1270685,-13.416671,4,3
27378577,-21.996841,-18.669048,4,3
27380889,-15.665216,9.622772,9,3
27384528,-24.939734,-65.656136,4,3
27390013,-45.51421,4.104575,9,3
27391086,-10.998963,82.20418,4,3
27393139,-9.722387,12.388498,4,3
27396794,-43.890636,13.655345,7,3
27402915,-64.58998,-34.347363,4,3
27407129,-53.081966,62.739254,4,3
27412121,10.636975,84.534424,4,3
27412506,-12.333409,43.808826,4,3
27413141,-44.203094,32.587437,4,3
27414973,-30.477222,-40.06512,4,3
27414974,38.75507,53.668495,14,3
27414975,-1.9967569,-20.98117,9,3
27417340,-24.79909,-65.71398,4,3
27417975,36.141685,51.790833,9,3
27424599,12.243447,59.150833,4,3
27428039,53.402603,32.55309,9,3
27428884,46.266407,24.58455,4,3
27432770,-23.627108,61.658768,4,3
27438598,17.699533,-12.452262,4,3
27440950,-51.71285,-57.661266,9,3
27443663,13.553937,-82.99772,4,3
27444118,43.030983,-14.811279,4,3
27445161,-18.090431,-60.266113,4,3
27446421,-63.254826,11.062487,4,3
27448205,-30.888603,-49.93112,4,3
27448523,58.2882,-14.905141,4,3
27453698,-26.574045,37.05793,4,3
27454665,-4.229905,63.728584,4,3
27461055,-67.244675,-2.2497845,4,3
27461250,-71.59963,15.043578,4,3
27465973,-47.637688,-66.44499,4,3
27465974,68.69215,-2.0021942,0,3
27465975,30.738064,19.168901,9,3
27466491,32.80852,-60.334743,15,3
27468645,-21.213749,-54.410503,4,3
27469903,-64.27897,17.509983,9,3
27470288,-48.258633,3.0715876,4,3
27474469,-24.023733,75.583374,4,3
27474776,-40.553635,-27.002392,9,3
27476276,-49.49265,29.095818,4,3
27476810,-7.236675,57.866737,4,3
27481201,17.721703,-13.67414,4,3
27481448,22.23737,-68.83561,4,3
27485941,0.7681473,51.63764,4,3
27489639,-1.5568938,35.417297,4,3
27494904,-2.7553866,43.07581,4,3
27494905,-31.304771,32.965443,4,3
27494946,-18.698627,70.62792,4,3
27494947,-28.4235,-41.39833,9,3
27497198,-56.51443,15.771062,15,3
27497654,18.088064,-6.21089,9,3
27498307,-43.05031,-7.265886,9,3
27499713,-54.69691,-44.61699,4,3
27502581,-66.82366,-37.7534,4,3
27502710,9.5127125,-68.9517,4,3
27502786,52.90644,13.324207,14,3
27505127,21.189825,84.56301,9,3
27506599,-14.904523,45.753952,4,3
27507790,-75.70295,-34.26854,4,3
27521531,-54.471493,10.634017,9,3
27524636,-27.90383,51.047302,4,3
27532249,-46.89177,5.5370755,9,3
27532292,-23.657337,77.52164,4,3
27533966,16.191696,-9.67497,14,3
27534647,-61.89466,18.101498,4,3
27535751,5.718725,24.082523,4,3
27540222,-37.925007,26.2035,4,3
27540237,-47.015987,25.905073,4,3
27540245,-45.560432,31.797535,4,3
27543169,26.978474,46.3255,14,3
27543654,-33.922108,68.689285,4,3
27544661,-20.602705,60.07861,4,3
27546025,1.0372193,79.0751,9,3
27546217,-23.7193,32.953186,4,3
27548272,6.6511073,12.130196,4,3
27548570,-1.8805487,79.39213,4,3
27548694,25.163969,62.9976,4,3
27550172,-21.865124,88.94598,14,3
27551945,27.424425,-36.246376,4,3
27553752,5.177186,55.696213,4,3
27556889,-60.720905,18.40671,4,3
27559839,-46.385544,16.724974,7,3
27559840,-18.883219,-18.541258,4,3
27559841,3.2002895,-63.39875,4,3
27561659,-6.1326976,-48.08801,4,3
27565176,9.302918,-46.17026,1,3
27565458,-28.90609,62.241955,4,3
27567230,-67.7683,-37.00827,11,3
27567701,62.40927,24.705175,9,3
27569742,19.559467,55.353653,4,3
27570986,-62.67995,-4.699304,4,3
27573672,54.21923,10.512285,14,3
27573673,54.057777,10.58889,14,3
27575494,-54.970734,-38.225384,4,3
27576368,-28.116951,2.6025398,4,3
27580104,7.0076046,10.603872,4,3
27583410,-57.34314,-44.35638,11,3
27584587,-2.7486153,66.79211,4,3
27585963,-1.881746,35.849865,14,3
27586127,-12.708617,69.64435,4,3
27588344,-0.41612306,20.66407,4,3
27588387,83.53506,-16.719141,4,3
27589009,-65.41459,-41.48795,4,3
27591665,-16.045454,5.215123,4,3
27591988,-52.45895,-27.432177,5,3
27592195,6.2578773,-54.614895,4,3
27592834,-36.353424,71.464714,4,3
27594527,-54.501587,62.842945,4,3
27595540,0.9963506,24.435675,4,3
27600031,3.529006,11.129071,4,3
27600137,-74.632744,-36.007465,11,3
