,topic,period
28339817,0,4
28341612,12,4
28343408,6,4
28343792,7,4
28344144,6,4
28346313,12,4
28346947,7,4
28347811,11,4
28349359,5,4
28350363,10,4
28350486,2,4
28353057,1,4
28353255,11,4
28353307,6,4
28353375,10,4
28353490,5,4
28355126,7,4
28355463,12,4
28359903,10,4
28361333,4,4
28363316,7,4
28363317,7,4
28365486,4,4
28366836,0,4
28369489,0,4
28370040,0,4
28370201,2,4
28370238,12,4
28370742,0,4
28373340,7,4
28374338,4,4
28374341,0,4
28374701,1,4
28374714,7,4
28374942,11,4
28375655,9,4
28376038,1,4
28376226,3,4
28376799,9,4
28378723,2,4
28378924,6,4
28379279,3,4
28379894,7,4
28379895,4,4
28383317,5,4
28384100,0,4
28386759,4,4
28391438,0,4
28391531,5,4
28392014,11,4
28392327,10,4
28393405,10,4
28394976,1,4
28395245,10,4
28396542,11,4
28397129,4,4
28397349,5,4
28398977,6,4
28399808,8,4
28401565,6,4
28404979,2,4
28405899,0,4
28406088,12,4
28407406,12,4
28408108,3,4
28408116,6,4
28408350,5,4
28409203,12,4
28410351,6,4
28411091,8,4
28412319,6,4
28412747,5,4
28412899,8,4
28413976,6,4
28414282,7,4
28416498,7,4
28419737,12,4
28420531,10,4
28420676,4,4
28420725,3,4
28420860,10,4
28423375,0,4
28423431,6,4
28425039,11,4
28425772,4,4
28425933,11,4
28427498,10,4
28427917,10,4
28429064,10,4
28429372,0,4
28431423,11,4
28432410,0,4
28432798,10,4
28433436,6,4
28435462,3,4
28437284,1,4
28437285,9,4
28440346,0,4
28440407,1,4
28443575,6,4
28444254,0,4
28444728,6,4
28444760,12,4
28444958,2,4
28445632,5,4
28445848,7,4
28445850,10,4
28445911,0,4
28446561,0,4
28446562,0,4
28447413,6,4
28447415,6,4
28448701,0,4
28448998,5,4
28450388,4,4
28452151,11,4
28452409,5,4
28452902,0,4
28452906,5,4
28454799,0,4
28454810,6,4
28454906,8,4
28457055,2,4
28457572,12,4
28457752,12,4
28458171,0,4
28458296,7,4
28459677,5,4
28462681,0,4
28463887,4,4
28465648,0,4
28466263,0,4
28467113,9,4
28467590,12,4
28471046,11,4
28472247,12,4
28472315,9,4
28473038,0,4
28473246,2,4
28475384,4,4
28476033,2,4
28481772,0,4
28482060,9,4
28483293,12,4
28483404,4,4
28483845,0,4
28484827,9,4
28486256,4,4
28486309,12,4
28487284,5,4
28488747,10,4
28489727,9,4
28490046,10,4
28490047,10,4
28490048,10,4
28490049,10,4
28494777,11,4
28495380,2,4
28498155,4,4
28499961,7,4
28500677,2,4
28503837,6,4
28503863,0,4
28503868,0,4
28504570,10,4
28505168,10,4
28505263,12,4
28505293,0,4
28506869,12,4
28507230,5,4
28508323,11,4
28508935,0,4
28509408,9,4
28511077,5,4
28511567,2,4
28511582,11,4
28513424,4,4
28514646,11,4
28518054,12,4
28520457,0,4
28524135,9,4
28524139,9,4
28525318,6,4
28528008,12,4
28528859,5,4
28529073,2,4
28529166,0,4
28529275,9,4
28530212,12,4
28531241,9,4
28531313,0,4
28532539,2,4
28532651,6,4
28533244,12,4
28535438,11,4
28538280,0,4
28538282,0,4
28539003,7,4
28539069,6,4
28540418,0,4
28540639,12,4
28540760,4,4
28543946,12,4
28545929,10,4
28550080,9,4
28550595,2,4
28552224,0,4
28552476,11,4
28552572,0,4
28555421,7,4
28555688,10,4
28557065,2,4
28559399,9,4
28560722,7,4
28561203,5,4
28562116,7,4
28562125,5,4
28562258,12,4
28562382,11,4
28562534,2,4
28570043,3,4
28571476,0,4
28573648,6,4
28574156,5,4
28574195,1,4
28574586,9,4
28574652,10,4
28577540,0,4
28578254,10,4
28578404,2,4
28578547,0,4
28579016,8,4
28585098,5,4
28585341,3,4
28585411,10,4
28585662,0,4
28587581,9,4
28587789,9,4
28589704,2,4
28592234,6,4
28592271,8,4
28592577,8,4
28592706,9,4
28593609,4,4
28594458,11,4
28594794,6,4
28594800,6,4
28597723,2,4
28600334,11,4
28600499,12,4
28604127,4,4
28605109,5,4
28605278,7,4
28607125,9,4
28610942,7,4
28611198,2,4
28615036,4,4
28615272,7,4
28617756,4,4
28618388,12,4
28619778,8,4
28620756,12,4
28621487,10,4
28622620,10,4
28623175,9,4
28625629,2,4
28631236,9,4
28631682,2,4
28631683,5,4
28632418,11,4
28633708,12,4
28634283,3,4
28634655,12,4
28634723,6,4
28635157,5,4
28638702,9,4
28639029,2,4
28640009,12,4
28640063,1,4
28640321,4,4
28640433,9,4
28640591,0,4
28643023,9,4
28643175,0,4
28643329,7,4
28643331,5,4
28643387,2,4
28643425,9,4
28645996,11,4
28646467,0,4
28647460,12,4
28648220,0,4
28648221,6,4
28648320,6,4
28648548,0,4
28648592,0,4
28649889,0,4
28650911,0,4
28653352,12,4
28653479,12,4
28656382,12,4
28656746,9,4
28658202,1,4
28661585,9,4
28663027,8,4
28663113,1,4
28666228,10,4
28667354,2,4
28669680,6,4
28671753,9,4
28671942,6,4
28673389,2,4
28674051,1,4
28674307,12,4
28675222,3,4
28681063,3,4
28681506,0,4
28682677,5,4
28682725,5,4
28682924,9,4
28682925,12,4
28682926,10,4
28683704,0,4
28685597,0,4
28686294,1,4
28686523,4,4
28686794,10,4
28688133,12,4
28689179,6,4
28689442,6,4
28691952,4,4
28692105,11,4
28692346,10,4
28693592,3,4
28695382,3,4
28695614,0,4
28697948,1,4
28699031,1,4
28699032,1,4
28699160,12,4
28699267,8,4
28699847,5,4
28699888,12,4
28700449,10,4
28700519,1,4
28700520,4,4
28700521,1,4
28700522,10,4
28700526,5,4
28701047,9,4
28703717,12,4
28703718,4,4
28703720,1,4
28703951,5,4
28705450,12,4
28707591,0,4
28707963,3,4
28708853,1,4
28709014,10,4
28709490,5,4
28710970,10,4
28711318,12,4
28712044,0,4
28712820,8,4
28714280,3,4
28715684,10,4
28717035,12,4
28718403,3,4
28719008,9,4
28719066,7,4
28719152,2,4
28719593,5,4
28723731,5,4
28723860,9,4
28724346,7,4
28724651,9,4
28724686,0,4
28728199,7,4
28728452,2,4
28730690,6,4
28730750,9,4
28730932,5,4
28732818,8,4
28733442,3,4
28734350,3,4
28736139,6,4
28736218,0,4
28736942,9,4
28737048,2,4
28737646,11,4
28738370,0,4
28739788,12,4
28741391,6,4
28742291,0,4
28742650,10,4
28743169,4,4
28745656,3,4
28749424,3,4
28749817,1,4
28749872,0,4
28750750,3,4
28750917,6,4
28751303,0,4
28753737,10,4
28753851,6,4
28755023,2,4
28756385,0,4
28756419,0,4
28756867,0,4
28759491,6,4
28760900,12,4
28762606,6,4
28766381,11,4
28766537,2,4
28766541,2,4
28766543,2,4
28766887,1,4
28766962,0,4
28767208,0,4
28767209,5,4
28767619,2,4
28768341,12,4
28770542,7,4
28772079,4,4
28772338,4,4
28774545,0,4
28774547,4,4
28775313,3,4
28776437,0,4
28778399,0,4
28779489,4,4
28780013,0,4
28780607,7,4
28786159,3,4
28789636,4,4
28791494,12,4
28791718,4,4
28791793,7,4
28793955,12,4
28794182,0,4
28796022,5,4
28801547,2,4
28801938,12,4
28804819,11,4
28804832,10,4
28804908,8,4
28805135,2,4
28805964,12,4
28806568,10,4
28806969,3,4
28808933,0,4
28810670,8,4
28810837,2,4
28814194,2,4
28815296,6,4
28816757,4,4
28816767,0,4
28816926,5,4
28817227,9,4
28817249,0,4
28817765,5,4
28819189,2,4
28819296,2,4
28820552,12,4
28822107,12,4
28825944,8,4
28827836,8,4
28828219,5,4
28828980,9,4
28829179,0,4
28830286,11,4
28832383,0,4
28833045,9,4
28833329,12,4
28833353,11,4
28833385,12,4
28833682,10,4
28834075,0,4
28834212,12,4
28834903,8,4
28835093,12,4
28836089,9,4
28836458,9,4
28838247,7,4
28838420,4,4
28838980,5,4
28839243,5,4
28839457,3,4
28842031,10,4
28842520,1,4
28844295,5,4
28846806,6,4
28847416,2,4
28847886,9,4
28850020,4,4
28850025,4,4
28851030,1,4
28851784,8,4
28853177,3,4
28855078,11,4
28857388,9,4
28857712,1,4
28860340,0,4
28862574,12,4
28867705,12,4
28869359,11,4
28869666,12,4
28869956,4,4
28873066,9,4
28873974,10,4
28874042,0,4
28876147,4,4
28881501,0,4
28884613,0,4
28884714,2,4
28888853,7,4
28889207,0,4
28890365,3,4
28891590,1,4
28893111,7,4
28893246,12,4
28893792,12,4
28893900,9,4
28895104,8,4
28895161,11,4
28895664,4,4
28898157,0,4
28898160,0,4
28898442,12,4
28901267,4,4
28902081,0,4
28902818,5,4
28903520,8,4
28905354,0,4
28905438,7,4
28906279,8,4
28906604,5,4
28910830,0,4
28913918,3,4
28914074,11,4
28914847,9,4
28914848,9,4
28914849,9,4
28918087,6,4
28918379,5,4
28921890,11,4
28922253,4,4
28922579,11,4
28922582,7,4
28922589,5,4
28922669,0,4
28923869,12,4
28923870,12,4
28923872,12,4
28925890,7,4
28926559,8,4
28928162,12,4
28930292,0,4
28931470,3,4
28931648,3,4
28932906,0,4
28932938,6,4
28933055,0,4
28933798,6,4
28935908,0,4
28937535,10,4
28937536,12,4
28940404,5,4
28942212,3,4
28944601,7,4
28945636,11,4
28946125,10,4
28946761,5,4
28947255,0,4
28948091,5,4
28948574,3,4
28949262,7,4
28949423,6,4
28950825,12,4
28953037,10,4
28953593,0,4
28953649,5,4
28953663,9,4
28957369,0,4
28958332,9,4
28960387,12,4
28961774,0,4
28961940,0,4
28963298,7,4
28963315,5,4
28964393,0,4
28964570,12,4
28965049,3,4
28965429,0,4
28965779,1,4
28966225,7,4
28967184,10,4
28974885,4,4
28975284,0,4
28975584,7,4
28977558,3,4
28978238,7,4
28978686,6,4
28978898,12,4
28978952,11,4
28980047,0,4
28980599,5,4
28980904,4,4
28982676,6,4
28982739,3,4
28982740,5,4
28982774,2,4
28984082,10,4
28987790,10,4
28989077,10,4
28990160,0,4
28990451,7,4
28991460,3,4
28992449,4,4
28993332,12,4
28994902,1,4
29019876,5,4
29020720,12,4
29022746,9,4
29023347,0,4
29025143,8,4
29025746,6,4
29025819,6,4
29025888,5,4
29027257,4,4
29028967,0,4
29029709,6,4
29030354,2,4
29033481,0,4
29035904,5,4
29036309,10,4
29037461,7,4
29038392,12,4
29039834,9,4
29039835,2,4
29039837,9,4
29040228,3,4
29040445,11,4
29045165,1,4
29045188,0,4
29046138,10,4
29046319,0,4
29046944,11,4
29049191,0,4
29049469,5,4
29050756,0,4
29051274,9,4
29051280,0,4
29052818,4,4
29054922,3,4
29055166,2,4
29059586,10,4
29064909,5,4
29065247,6,4
29065720,9,4
29066099,6,4
29067501,12,4
29068609,10,4
29069004,7,4
29069007,11,4
29069242,1,4
29069326,10,4
29069531,8,4
29071747,11,4
29072664,5,4
29074448,4,4
29075564,0,4
29076235,8,4
29076384,2,4
29077230,8,4
29077833,4,4
29080299,1,4
29080937,12,4
29081073,3,4
29084032,12,4
29084087,5,4
29084469,1,4
29084753,12,4
29091190,12,4
29091205,12,4
29093350,3,4
29095798,12,4
29096016,7,4
29096030,1,4
29096573,7,4
29099436,8,4
29100908,5,4
29101732,12,4
29103924,12,4
29104121,6,4
29105130,0,4
29105132,0,4
29105751,9,4
29105958,9,4
29106031,9,4
29106357,6,4
29107389,0,4
29108090,6,4
29110351,11,4
29110602,6,4
29111261,0,4
29112001,5,4
29112898,10,4
29113760,4,4
29120359,10,4
29120485,9,4
29120971,10,4
29120972,11,4
29121623,7,4
29123009,0,4
29125004,5,4
29126843,11,4
29131036,4,4
29134570,12,4
29135905,0,4
29135908,10,4
29136032,8,4
29136827,10,4
29140892,0,4
29140939,4,4
29143684,5,4
29148096,10,4
29148589,2,4
29148592,6,4
29148595,10,4
29149366,7,4
29149976,1,4
29150471,9,4
29150908,0,4
29154427,9,4
29156365,5,4
29157038,7,4
29159861,8,4
29159893,4,4
29164889,10,4
29165413,7,4
29165505,8,4
29165620,0,4
29165815,10,4
29169153,12,4
29170874,2,4
29171000,12,4
29171468,9,4
29173160,10,4
29173321,12,4
29173784,6,4
29173787,4,4
29174082,2,4
29175427,10,4
29177628,1,4
29179228,0,4
29179892,9,4
29180454,9,4
29181610,7,4
29181693,6,4
29183062,0,4
29183067,0,4
29186572,9,4
29187799,0,4
29189664,0,4
29189665,12,4
29191059,4,4
29191139,7,4
29192018,0,4
29193737,6,4
29194115,8,4
29194586,12,4
29194718,12,4
29195145,10,4
29195829,12,4
29196825,0,4
29198213,5,4
29199252,12,4
29199397,7,4
29199435,6,4
29202215,12,4
29202588,4,4
29202789,12,4
29203225,4,4
29204688,12,4
29205069,0,4
29205487,11,4
29206744,12,4
29206806,10,4
29206984,7,4
29207938,7,4
29210094,4,4
29210975,10,4
29210976,1,4
29211599,10,4
29211877,12,4
29211913,12,4
29212124,10,4
29212314,9,4
29212374,11,4
29214384,0,4
29214536,12,4
29215625,0,4
29215627,0,4
29215634,3,4
29216348,12,4
29216585,10,4
29217095,0,4
29217634,0,4
29218389,0,4
29220497,6,4
29220734,2,4
29222699,0,4
29222715,10,4
29223428,7,4
29226354,4,4
29226732,8,4
29227333,2,4
29228415,12,4
29228935,5,4
29229354,1,4
29236229,12,4
29236512,0,4
29238995,12,4
29239574,7,4
29239979,0,4
29240228,10,4
29240615,10,4
29240616,10,4
29240650,7,4
29241629,2,4
29243335,6,4
29244080,10,4
29245086,10,4
29245201,11,4
29247506,12,4
29249522,0,4
29253711,12,4
29254576,10,4
29256969,10,4
29257919,8,4
29260291,9,4
29260505,12,4
29262955,8,4
29263079,6,4
29263674,6,4
29264642,0,4
29264933,0,4
29268886,11,4
29269577,8,4
29269691,4,4
29271267,0,4
29271523,5,4
29272063,5,4
29272064,9,4
29272253,5,4
29272353,0,4
29272486,4,4
29273613,7,4
29274766,4,4
29276851,0,4
29278460,9,4
29280429,2,4
29280829,0,4
29281604,9,4
29283294,6,4
29283445,10,4
29284156,12,4
29285947,0,4
29292092,2,4
29292668,11,4
29292966,6,4
29294072,12,4
29295277,0,4
29297543,0,4
29298646,1,4
29302721,1,4
29304210,12,4
29305638,1,4
29305639,2,4
29309346,8,4
29310600,6,4
29314123,0,4
29314133,0,4
29315502,8,4
29315506,12,4
29315849,12,4
29316055,6,4
29316130,9,4
29316143,5,4
29316176,9,4
29316213,9,4
29316372,2,4
29317184,10,4
29317275,5,4
29317666,11,4
29321025,6,4
29321587,3,4
29322231,12,4
29322610,9,4
29323816,0,4
29324625,10,4
29325142,0,4
29325448,3,4
29326320,0,4
29327401,6,4
29330240,7,4
29330636,4,4
29330783,4,4
29330784,1,4
29332813,10,4
29332838,10,4
29333871,10,4
29334810,0,4
29335155,12,4
29335622,0,4
29337797,0,4
29337842,7,4
29338113,9,4
29338273,7,4
29340450,0,4
29340539,7,4
29340807,4,4
29341904,10,4
29341939,0,4
29343941,6,4
29345521,10,4
29345598,0,4
29358294,12,4
29361094,4,4
29361899,12,4
29362853,10,4
29362903,12,4
29366379,7,4
29367293,12,4
29369974,0,4
29371192,12,4
29373006,0,4
29373719,10,4
29374296,12,4
29375014,7,4
29376959,6,4
29377077,2,4
29380128,5,4
29380225,12,4
29381220,12,4
29382407,0,4
29382672,6,4
29382960,0,4
29383395,12,4
29383520,2,4
29384209,4,4
29385469,11,4
29386477,9,4
29388815,8,4
29389104,2,4
29389697,0,4
29389829,4,4
29389842,7,4
29392377,3,4
29393136,7,4
29393846,12,4
29393850,12,4
29396713,4,4
29404977,0,4
29407883,12,4
29411622,5,4
29411755,6,4
29411767,9,4
29412947,3,4
29413968,2,4
29413974,10,4
29414000,10,4
29414014,10,4
29414149,0,4
29419687,2,4
29420333,0,4
29421849,10,4
29423910,6,4
29423936,12,4
29426286,11,4
29427293,12,4
29431302,4,4
29432386,10,4
29432503,5,4
29432749,0,4
29433550,3,4
29437002,3,4
29437004,10,4
29437075,12,4
29438514,0,4
29439591,4,4
29439639,6,4
29439776,0,4
29439925,0,4
29441516,0,4
29441942,12,4
29442362,10,4
29443503,4,4
29443750,5,4
29443767,5,4
29444348,8,4
29447772,6,4
29447773,11,4
29447788,9,4
29450894,10,4
29451001,10,4
29452294,6,4
29453075,1,4
29453635,12,4
29458132,8,4
29458223,5,4
29458277,6,4
29459457,2,4
29460901,5,4
29461346,0,4
29461683,12,4
29462502,4,4
29462506,12,4
29463627,9,4
29466493,0,4
29467570,1,4
29470227,12,4
29470228,0,4
29471254,10,4
29472922,3,4
29473199,0,4
29473704,9,4
29474007,5,4
29476019,2,4
29476349,12,4
29479631,1,4
29482973,11,4
29483112,8,4
29483201,0,4
29483491,9,4
29483770,1,4
29484613,0,4
29486914,0,4
29487070,2,4
29488152,9,4
29489078,5,4
29490509,5,4
29490682,11,4
29490690,8,4
29493375,0,4
29494421,2,4
29495916,12,4
29500118,4,4
29500276,2,4
29501599,4,4
29503075,11,4
29505492,10,4
29505493,1,4
29506460,2,4
29508153,9,4
29509662,3,4
29510868,3,4
29512049,12,4
29512050,7,4
29512292,11,4
29512930,12,4
29513115,0,4
29513963,5,4
29514052,10,4
29514180,0,4
29514184,6,4
29516287,0,4
29517495,9,4
29518694,6,4
29518798,0,4
29519353,6,4
29519922,8,4
29520719,10,4
29521186,0,4
29521237,7,4
29521400,4,4
29521813,7,4
29522255,0,4
29523279,1,4
29523331,8,4
29526765,11,4
29528019,7,4
29528720,0,4
29529010,10,4
29529618,0,4
29530763,0,4
29532414,6,4
29532536,6,4
29532628,6,4
29532734,5,4
29533117,0,4
29533861,3,4
29538037,4,4
29538220,5,4
29538223,2,4
29540336,5,4
29545193,3,4
29545284,5,4
29546589,12,4
29548021,1,4
29550633,1,4
29551234,0,4
29552933,0,4
29554847,12,4
29555230,0,4
29555989,2,4
29559118,10,4
29560702,0,4
29560811,4,4
29561632,10,4
29562586,12,4
29564674,4,4
29569043,1,4
29569392,5,4
29570914,0,4
29571622,11,4
29572094,2,4
29572664,3,4
29573110,9,4
29573118,9,4
29573330,0,4
29573350,10,4
29575411,3,4
29576623,9,4
29577353,10,4
29577382,3,4
29578360,8,4
29578937,1,4
29582392,0,4
29589185,4,4
29590345,4,4
29594677,12,4
29595123,5,4
29596815,12,4
29597007,4,4
29598842,5,4
29599336,3,4
29600390,5,4
29601447,12,4
29602883,11,4
29603789,6,4
29605146,12,4
29605582,7,4
29605630,5,4
29605959,11,4
29607531,12,4
29608486,10,4
29608587,4,4
29609553,0,4
29611761,4,4
29611880,6,4
29611886,1,4
29613864,0,4
29614520,12,4
29614524,6,4
29620699,5,4
29620932,8,4
29623442,4,4
29623492,7,4
29624242,10,4
29624243,10,4
29624246,10,4
29624828,3,4
29625498,11,4
29628024,3,4
29633699,5,4
29635209,10,4
29635397,10,4
29642744,12,4
29649093,3,4
29651411,0,4
29651785,12,4
29652101,9,4
29652967,12,4
29652968,12,4
29654139,6,4
29655470,12,4
29658190,7,4
29659038,0,4
29660428,4,4
29662077,3,4
29663538,3,4
29665207,11,4
29665284,3,4
29668482,10,4
29668577,9,4
29668634,9,4
29668893,4,4
29668947,4,4
29673395,8,4
29679234,12,4
29679392,10,4
29681597,11,4
29682911,11,4
29683393,4,4
29683873,11,4
29684922,5,4
29685198,6,4
29687153,8,4
29688190,3,4
29688194,2,4
29688200,11,4
29688202,5,4
29691399,3,4
29691732,1,4
29695500,11,4
29696507,0,4
29696625,7,4
29697647,5,4
29697689,0,4
29697810,0,4
29702137,3,4
29702731,12,4
29703400,8,4
29704513,2,4
29704771,10,4
29704799,10,4
29706036,3,4
29706371,11,4
29708305,0,4
29708912,0,4
29709361,11,4
29709989,2,4
29713099,0,4
29713132,1,4
29713720,3,4
29718327,4,4
29725952,0,4
29726958,4,4
29727013,12,4
29727244,0,4
29727896,5,4
29729087,1,4
29729639,10,4
29730272,9,4
29732487,0,4
29732968,9,4
29733349,10,4
29735215,12,4
29735275,6,4
29735966,1,4
29736878,12,4
29737274,1,4
29739110,10,4
29741128,7,4
29741249,6,4
29741261,4,4
29744629,8,4
29744898,12,4
29745996,6,4
29746023,0,4
29746395,10,4
29746396,10,4
29746432,12,4
29746433,12,4
29746434,10,4
29746665,3,4
29746714,12,4
29747155,10,4
29748353,11,4
29750249,12,4
29750737,10,4
29750738,7,4
29750739,10,4
29750740,0,4
29751121,12,4
29751353,1,4
29752913,4,4
29753603,6,4
29754329,6,4
29760306,12,4
29762905,12,4
29763979,6,4
29766208,12,4
29767223,12,4
29768347,9,4
29768983,11,4
29769132,7,4
29770700,0,4
29770901,12,4
29775811,10,4
29776316,12,4
29776386,6,4
29776511,0,4
29777755,9,4
29779622,11,4
29781876,7,4
29783147,6,4
29783197,10,4
29783269,9,4
29788058,4,4
29788262,9,4
29788272,4,4
29788338,3,4
29788532,5,4
29789044,0,4
29789046,0,4
29789048,1,4
29790609,9,4
29792382,0,4
29793038,12,4
29794083,0,4
29794249,12,4
29796823,1,4
29797235,5,4
29800004,0,4
29802553,4,4
29806967,12,4
29807436,4,4
29807766,1,4
29807779,9,4
29813011,8,4
29843006,10,4
29845723,2,4
29847748,0,4
29848258,2,4
29855084,1,4
29855088,0,4
29857777,6,4
29859917,5,4
29860181,10,4
29860366,4,4
29860436,4,4
29862416,0,4
29862467,12,4
29862551,0,4
29862602,7,4
29863412,10,4
29863416,10,4
29863584,0,4
29864779,11,4
29865877,12,4
29866467,2,4
29866521,6,4
29866531,1,4
29867175,4,4
29868777,4,4
29871738,0,4
29873691,6,4
29874689,11,4
29877183,0,4
29877778,6,4
29878070,10,4
29878287,2,4
29878618,4,4
29878650,1,4
29878936,8,4
29878981,10,4
29880084,10,4
29883880,10,4
29883881,10,4
29884354,10,4
29884449,8,4
29885744,5,4
29886450,11,4
29887302,0,4
29887768,3,4
29890519,11,4
29891533,0,4
29893015,12,4
29895599,11,4
29896998,0,4
29897646,8,4
29898616,0,4
29898838,9,4
29898843,0,4
29898846,6,4
29898848,6,4
29898853,9,4
29900679,0,4
29901557,4,4
29903396,0,4
29905845,10,4
29907491,0,4
29908155,12,4
29909319,10,4
29909763,5,4
29911367,3,4
29911471,0,4
29912581,12,4
29912843,12,4
29912994,0,4
29912996,9,4
29912997,9,4
29912998,9,4
29914293,11,4
29914380,11,4
29915922,5,4
29917064,5,4
29920603,9,4
29922990,12,4
29923599,12,4
29924771,9,4
29924773,5,4
29928111,12,4
29934853,3,4
29936368,10,4
29936377,10,4
29938370,10,4
29939254,8,4
29939935,7,4
29943650,12,4
29945531,12,4
29948562,4,4
29948742,12,4
29949041,9,4
29949045,5,4
29949046,11,4
29950613,1,4
29952236,8,4
29953055,0,4
29953528,11,4
29956134,6,4
29957264,6,4
29957609,7,4
29957667,1,4
29957824,12,4
29958180,12,4
29959917,2,4
29960274,0,4
29960731,8,4
29961926,0,4
29967027,12,4
29967571,3,4
29968184,12,4
29968534,4,4
29971815,8,4
29972025,3,4
29972590,0,4
29973582,3,4
29974143,9,4
29974488,1,4
29975796,12,4
29976161,12,4
29980022,10,4
29980848,4,4
29981858,2,4
29984514,6,4
29985592,10,4
29985999,11,4
29987138,12,4
29987967,11,4
29989311,1,4
29989937,12,4
29989996,5,4
29991404,1,4
29992735,6,4
29993150,5,4
29994985,4,4
29994986,10,4
29994987,10,4
29995231,1,4
29995318,6,4
29995750,11,4
29995761,5,4
29996961,0,4
30001257,2,4
30001258,9,4
30001392,12,4
30003498,0,4
30005473,0,4
30006796,2,4
30007305,0,4
30008305,10,4
30008307,10,4
30010438,5,4
30014226,6,4
30014359,4,4
30015652,10,4
30016577,11,4
30017225,6,4
30018218,10,4
30019679,12,4
30021202,0,4
30025299,3,4
30025414,8,4
30025415,8,4
30026253,4,4
30027304,2,4
30028058,5,4
30029914,4,4
30030584,2,4
30032288,3,4
30032686,7,4
30033398,12,4
30040040,3,4
30040678,7,4
30043207,3,4
30043208,2,4
30043873,4,4
30045050,6,4
30045259,11,4
30045272,9,4
30045280,5,4
30045281,5,4
30045700,8,4
30045790,12,4
30045865,0,4
30046848,3,4
30047819,0,4
30048380,10,4
30049245,1,4
30052822,0,4
30052975,10,4
30054270,0,4
30054709,2,4
30056569,7,4
30059292,3,4
30060982,8,4
30061364,11,4
30066080,7,4
30068020,12,4
30070630,9,4
30070957,1,4
30071545,8,4
30072339,4,4
30072608,7,4
30073583,2,4
30074076,2,4
30074294,2,4
30076605,0,4
30077207,0,4
30077467,11,4
30078698,0,4
30081785,0,4
30082475,2,4
30084288,5,4
30086088,5,4
30087117,12,4
30088338,11,4
30091273,4,4
30093449,2,4
30095251,3,4
30096051,12,4
30098325,5,4
30099714,9,4
30103904,5,4
30105767,0,4
30107416,4,4
30107940,9,4
30111204,3,4
30113929,7,4
30114201,12,4
30115391,10,4
30116829,7,4
30117333,10,4
30118626,9,4
30119196,12,4
30120626,9,4
30121554,3,4
30121630,9,4
30122111,8,4
30124823,8,4
30125875,6,4
30125955,2,4
30126858,2,4
30128645,6,4
30128950,2,4
30131223,5,4
30131297,2,4
30132686,5,4
30135229,6,4
30136045,6,4
30137377,12,4
30139898,8,4
30140975,12,4
30144422,3,4
30146748,3,4
30148651,6,4
30150474,10,4
30150475,12,4
30152427,5,4
30154138,0,4
30156005,12,4
30157096,12,4
30161061,0,4
30165207,10,4
30167720,9,4
30168076,12,4
30169482,12,4
30169652,11,4
30170740,0,4
30172963,12,4
30175758,7,4
30175864,9,4
30176064,10,4
30176357,12,4
30177142,1,4
30178115,12,4
30178462,0,4
30178515,1,4
30183755,6,4
30185480,12,4
30187153,4,4
30187561,0,4
30188788,0,4
30190454,2,4
30192314,0,4
30192450,5,4
30192938,7,4
30192957,10,4
30193149,3,4
30194210,1,4
30194543,0,4
30199910,2,4
30201406,6,4
30201757,6,4
30203073,12,4
30203681,5,4
30203765,9,4
30203778,9,4
30203853,3,4
30204236,12,4
30205997,6,4
30206090,2,4
30206191,0,4
30206776,4,4
30209096,5,4
30211845,4,4
30212402,9,4
30213200,6,4
30217228,0,4
30219211,0,4
30219826,0,4
30220109,10,4
30220291,12,4
30220446,3,4
30221424,7,4
30222081,5,4
30222156,10,4
30223112,4,4
30224537,12,4
30235049,9,4
30237016,12,4
30237985,6,4
30239644,4,4
30240154,3,4
30240987,3,4
30242495,12,4
30243056,10,4
30243587,12,4
30244674,12,4
30245086,0,4
30246907,0,4
30248612,10,4
30248719,10,4
30249630,9,4
30249631,8,4
30249632,8,4
30249698,12,4
30249715,0,4
30249716,0,4
30250344,11,4
30251062,1,4
30255418,5,4
30256381,8,4
30257144,0,4
30257764,9,4
30257844,0,4
30258633,0,4
30260366,5,4
30261356,11,4
30262510,0,4
30264382,0,4
30265243,8,4
30265678,7,4
30268371,2,4
30268951,3,4
30269073,7,4
30269244,4,4
30270673,10,4
30274006,0,4
30274834,6,4
30275091,12,4
30276868,2,4
30277048,0,4
30277102,2,4
30278544,5,4
30280456,12,4
30282438,3,4
30282824,3,4
30285859,9,4
30285972,0,4
30286455,5,4
30286615,4,4
30287613,2,4
30288934,11,4
30297172,3,4
30297214,6,4
30299062,2,4
30299429,12,4
30299430,12,4
30299435,9,4
30299489,12,4
30300653,8,4
30301531,3,4
30303049,0,4
30303652,7,4
30303664,9,4
30305383,8,4
30306637,0,4
30307505,3,4
30307920,0,4
30309995,5,4
30311761,1,4
30312494,3,4
30314360,3,4
30315625,1,4
30315654,2,4
30315737,5,4
30315820,0,4
30316751,1,4
30316789,6,4
30320624,10,4
30321510,11,4
30323297,3,4
30323581,5,4
30324586,2,4
30324897,7,4
30324978,1,4
30326208,10,4
30327119,12,4
30328685,3,4
30328994,0,4
30329192,2,4
30332920,7,4
30332998,5,4
30333964,3,4
30336760,6,4
30336824,9,4
30339466,4,4
30340248,1,4
30343885,3,4
30346475,3,4
30346653,10,4
30347431,8,4
30348612,0,4
30349222,5,4
30350274,10,4
30350280,10,4
30350282,4,4
30350283,10,4
30350284,10,4
30350286,3,4
30350287,10,4
30350288,7,4
30350289,10,4
30350290,10,4
