PMID,col1,col2,topic,period
6184454,14.834182,19.413725,9,1
6192559,33.502926,12.962482,0,1
6200964,8.73397,11.869622,15,1
6209833,40.28695,-1.8247818,3,1
6224316,18.369608,-45.51465,2,1
6262952,-6.0824313,7.0757093,14,1
6342209,9.479995,-10.94428,13,1
6342210,-7.8377533,34.187565,6,1
6342211,7.6661263,22.543276,0,1
6342212,4.742304,21.188236,9,1
6345027,20.496973,-36.87627,0,1
6345130,48.32909,0.102294326,15,1
6349019,-42.587555,-34.381763,2,1
6353492,-1.0344262,21.21655,1,1
6356494,37.532036,7.801102,8,1
6356495,1.7628781,13.597571,9,1
6356496,-4.9605794,5.1883116,1,1
6356497,34.789703,-8.267774,8,1
6362098,-22.501112,-0.9237543,1,1
6362099,4.9168987,19.798595,9,1
6362100,5.496784,16.017702,9,1
6362101,-2.6012123,25.695816,1,1
6362102,2.2398496,14.747799,9,1
6362103,4.2852883,16.938986,9,1
6362922,-1.2259079,8.881465,9,1
6362953,-5.174631,10.091882,8,1
6369644,2.7696447,11.784049,8,1
6369645,39.725876,-1.4184046,8,1
6373558,4.9649305,0.18492746,7,1
6375931,-5.6748247,5.967528,8,1
6377598,-22.180014,-4.734268,8,1
6377599,3.336881,14.82058,8,1
6377600,1.1756825,21.85495,1,1
6377601,4.9394393,20.123482,9,1
6390794,55.59434,12.253959,1,1
6390795,7.0572715,22.482405,9,1
6390796,3.724617,23.363417,8,1
6390797,3.741194,23.364239,8,1
6390798,3.6755393,17.1963,9,1
6390799,-1.0464542,18.685694,1,1
6390800,1.2461525,19.68778,1,1
6391780,-18.333643,-10.691713,14,1
6393463,-3.974681,9.373721,15,1
6393464,37.0363,10.535448,3,1
6393465,-7.5767627,15.141156,8,1
6410545,49.460434,1.9228975,3,1
6410546,49.669556,1.8883286,3,1
6413089,12.412852,26.825745,9,1
6415872,44.636227,1.3898324,8,1
6419419,50.333595,-2.3336644,15,1
6419420,-8.438358,8.962383,15,1
6421372,2.138117,1.1259507,7,1
6424274,25.316952,21.817434,0,1
6424275,40.65163,5.6074843,4,1
6424276,49.375206,2.0738716,3,1
6424277,45.5836,9.353766,9,1
6424278,-3.8744404,13.293648,15,1
6424279,48.478127,2.083913,1,1
6429910,3.153574,-6.9044604,13,1
6429911,22.435959,26.138422,0,1
6438834,52.371693,-1.3162756,15,1
6438835,12.588751,23.567776,9,1
6440321,41.706024,4.9026937,8,1
6455787,-6.5364923,7.32462,15,1
6459665,-27.05064,12.276679,0,1
6488735,-11.19455,2.0925648,16,1
6496515,3.8813338,6.2705197,16,1
6506133,57.10684,12.662384,1,1
6506134,-6.397857,5.2047524,3,1
6506135,-3.0522373,7.8308287,14,1
6506136,-3.089539,7.2894907,15,1
6506137,-21.788486,-2.35205,15,1
6506138,8.71276,11.757063,15,1
6506139,16.163324,11.641232,0,1
6506140,-22.026037,-4.135483,8,1
6506141,2.8442,21.384968,9,1
6508261,10.3966875,18.09092,0,1
6515700,-11.560029,-14.703234,15,1
6515701,1.0936396,2.6774035,14,1
6515703,10.756521,-0.13045879,7,1
6515704,34.22132,-8.767932,2,1
6515705,14.130281,26.34831,0,1
6515706,0.56022966,20.037855,1,1
6515707,1.6503072,20.859991,1,1
6515708,-49.17278,14.3685465,6,1
6515709,20.929441,22.237194,0,1
6515710,26.719555,-11.904096,0,1
6515711,23.958418,24.767921,0,1
6515712,30.833536,22.106493,0,1
6515713,23.394835,10.023471,0,1
6517494,39.76186,-1.5630594,9,1
6519129,-4.520967,-4.873485,15,1
6542700,56.37646,12.436846,1,1
6546816,-33.045242,2.1932602,16,1
6549085,-35.374836,-1.4927324,16,1
6572562,-1.4257963,2.02545,15,1
6622306,-1.7931341,-3.811818,7,1
6627830,8.706224,11.830785,15,1
6636250,3.4482884,6.0026393,13,1
6636251,-49.05126,12.884251,7,1
6636252,-21.622433,-3.854661,7,1
6636253,-21.372887,5.7951446,14,1
6636255,-19.312906,1.1694217,3,1
6636256,28.79108,22.649858,0,1
6636257,28.522825,22.675774,0,1
6636258,27.028654,2.0730984,0,1
6636259,31.820938,16.51806,0,1
6636260,41.27948,0.30604905,8,1
6636261,-44.293045,-4.6606765,8,1
6636262,0.12100265,-12.379793,0,1
6636263,30.740555,43.816185,0,1
6636264,-5.663399,4.1196275,0,1
6638025,-19.968412,4.063356,14,1
6655441,-13.673455,-0.1690016,16,1
6659011,5.563732,1.0178107,16,1
6659012,40.18927,1.388153,3,1
6659013,39.912285,1.8897003,3,1
6659014,40.517757,12.253629,13,1
6659015,54.634266,13.287866,1,1
6659016,-11.063338,5.439051,16,1
6659017,2.9382493,0.16295677,9,1
6659018,15.1933155,24.644201,0,1
6659019,14.684905,15.970548,0,1
6660850,10.062602,17.820358,0,1
6661364,55.4116,12.466644,1,1
6664820,32.14097,-2.3318644,8,1
6670670,4.0677123,-0.27700707,2,1
6674482,13.023807,3.393288,15,1
6677868,-12.429801,-12.300319,7,1
6677869,-0.089757174,-8.091073,7,1
6689225,36.89567,7.7285976,15,1
6689226,-22.82959,-2.8967535,14,1
6707162,12.016161,18.587175,0,1
6710553,18.892817,23.713253,0,1
6710554,38.87129,-4.3854666,10,1
6710555,38.947308,-1.2601068,8,1
6710556,-0.6185378,7.4321985,9,1
6710557,39.751865,5.7319465,3,1
6710558,18.323938,5.362681,0,1
6710559,15.164152,16.044996,0,1
6710560,24.157604,15.785219,0,1
6715561,-0.4915131,4.507491,7,1
6734043,-3.060267,13.868766,15,1
6740732,-31.849157,-3.2623746,14,1
6740733,-2.8259814,6.5912194,15,1
6740734,-0.17999002,4.8151183,14,1
6740735,37.00718,-4.7058425,3,1
6740736,50.950405,6.925471,16,1
6740737,-11.970247,-11.451218,13,1
6740738,29.435852,-12.677694,1,1
6740739,30.56822,-21.645237,15,1
6740740,15.966816,24.731182,0,1
6740741,31.686583,24.152939,0,1
6740742,-38.71506,-7.7001567,13,1
6740743,0.12563956,13.996782,15,1
6746146,-1.1094489,13.868704,15,1
6746816,22.318607,26.278479,0,1
6753253,10.2445345,-19.797194,13,1
6753254,-3.4397275,2.2508423,3,1
6753255,-22.227453,-2.9430506,14,1
6753256,6.812408,20.57342,8,1
6753257,3.71273,15.022082,0,1
6760471,31.456154,47.256054,14,1
6760472,3.147436,3.8183842,1,1
6760473,-4.940537,5.1485515,1,1
6760474,5.690982,1.0149382,8,1
6760475,12.930433,-2.242547,9,1
6760476,-0.2814959,9.621806,9,1
6760477,8.104975,23.731533,9,1
6762700,21.116642,-11.041649,7,1
6762703,2.1066728,-4.057898,7,1
6762704,9.988566,-19.407406,13,1
6762705,7.809157,-12.751514,12,1
6762706,-2.3015409,7.8015976,15,1
6762707,-9.006696,-3.98831,7,1
6762710,-11.694002,14.591888,15,1
6762711,30.93021,47.8993,14,1
6785904,45.67992,6.209699,0,1
6791317,28.115938,-43.200752,9,1
6791318,16.80399,29.042618,0,1
6798719,3.2157195,-8.366963,15,1
6798720,41.6351,3.4629445,3,1
6808714,54.74689,10.34599,1,1
6808715,14.824624,16.405638,0,1
6808716,51.96429,1.2390646,3,1
6809398,-6.3840957,-3.0612314,13,1
6812224,28.286165,-18.544083,3,1
6818733,49.279564,2.0334811,8,1
6820201,36.445015,5.7441044,15,1
6835213,-3.9717605,13.0246525,15,1
6840788,13.887402,-19.50209,7,1
6845393,-3.7201233,8.824589,16,1
6845394,9.214282,8.818488,0,1
6845396,19.1362,23.619421,9,1
6845397,-3.4975455,8.713148,15,1
6845399,-18.623297,3.9202042,14,1
6845400,13.73364,-19.16637,1,1
6845401,-41.500896,-12.604641,14,1
6845402,29.453081,-12.685136,10,1
6845403,10.852964,3.6732867,8,1
6845404,41.564796,23.742025,15,1
6845405,-1.039651,6.2256017,3,1
6853649,12.844904,17.249363,0,1
6879639,-24.524517,1.6013883,14,1
6879640,-21.670671,-11.58921,14,1
6879641,-2.766958,7.272586,15,1
6879642,-18.26075,-6.580244,14,1
6879643,-2.2970808,10.999664,15,1
6879644,-2.268029,2.4575703,15,1
6879645,-22.447893,-5.6288943,3,1
6879646,38.637386,-2.2988143,12,1
6879648,27.223589,3.1964304,0,1
6879649,23.166965,3.021318,0,1
6879650,3.9710288,-2.4023163,0,1
6883954,19.88095,4.6454444,14,1
6890248,-5.9575047,4.197172,10,1
6895720,29.35291,22.735796,0,1
6895956,15.526772,20.53541,0,1
6959037,-48.057926,11.029795,7,1
6997210,-6.975937,8.563321,7,1
7013164,2.829428,0.2690191,9,1
7013165,4.197952,16.756746,8,1
7013166,13.585997,0.11693802,8,1
7013167,5.3059134,17.414034,0,1
7013168,-1.1542538,18.672443,9,1
7013169,4.90572,19.299524,1,1
7013479,5.197707,17.26636,1,1
7015579,5.5094886,-10.104175,7,1
7015580,3.772645,-10.1805315,7,1
7015581,-5.761381,0.812723,3,1
7022769,-49.685097,14.169185,6,1
7022770,4.906576,19.36402,1,1
7022771,-16.5513,-47.528164,0,1
7022772,20.74567,10.476502,8,1
7034303,-8.986666,-26.286356,7,1
7034304,38.82932,-0.51714414,3,1
7039007,-1.9721209,12.94434,15,1
7039008,7.9043183,12.2122965,8,1
7039009,2.840661,0.32737437,9,1
7041334,-5.976843,-12.753212,7,1
7041335,8.503926,-12.64446,12,1
7041336,-12.994146,-1.8629097,7,1
7041337,28.48714,-14.205134,13,1
7041338,23.903067,-26.197538,13,1
7048645,3.8770413,8.338403,10,1
7048646,-18.588053,-52.68954,11,1
7048647,3.912956,15.021546,1,1
7050181,6.468708,22.343992,8,1
7050182,35.23658,-4.4602304,3,1
7052281,3.270767,-19.085983,2,1
7052283,-9.7336645,-8.67383,13,1
7071904,24.395327,8.577251,0,1
7071906,-3.055468,8.12605,15,1
7071907,-25.442026,2.095175,14,1
7071908,21.725357,-32.069927,15,1
7071909,-0.26839772,-2.2741413,8,1
7071910,-21.948734,-3.116121,14,1
7101387,-4.627805,7.555675,14,1
7101388,11.750869,26.063383,16,1
7101389,8.374607,11.444324,0,1
7101390,1.4070815,-3.097232,7,1
7101391,39.375393,-2.8125515,16,1
7135456,1.5115047,-5.7887917,3,1
7135457,-1.9037308,-9.531883,14,1
7135458,-14.21377,-5.099927,15,1
7135459,26.787682,5.093027,0,1
7135460,30.987537,3.993687,0,1
7135461,27.354027,22.741335,0,1
7157456,38.80225,-2.1485195,15,1
7157457,-1.2620533,14.2771435,15,1
7157458,39.713207,-5.2976274,15,1
7157459,27.9564,7.541247,0,1
7157460,24.884285,-1.9055746,0,1
7157461,23.039806,14.744296,0,1
7157462,31.95077,-5.397786,8,1
7157463,14.878709,16.409561,0,1
7208132,0.38466084,11.197279,15,1
7222174,-10.788499,-6.407239,13,1
7222175,-0.28006116,-6.943134,7,1
7222176,-5.1154895,6.9324737,14,1
7222177,6.060109,-0.650297,7,1
7222178,7.812553,-11.642099,12,1
7222179,-15.153937,3.039745,16,1
7222180,0.35527804,13.927338,0,1
7222181,-5.265998,7.187408,14,1
7222182,23.904903,24.885227,0,1
7222184,23.796883,-23.87125,10,1
7222186,-1.6062784,-2.616558,16,1
7222187,20.441738,16.144333,9,1
7222188,-5.251498,6.6830616,8,1
7222189,39.486782,-1.884437,3,1
7222190,-18.54034,-24.040472,14,1
7222191,39.04335,7.473552,15,1
7222192,23.822197,22.242018,0,1
7222193,48.40185,9.441538,0,1
7222194,1.5849445,26.299128,0,1
7222195,-5.9963512,17.21971,14,1
7233485,-0.23367226,6.697963,9,1
7233487,32.42335,-0.18531407,15,1
7233488,21.264708,11.802651,0,1
7233489,-0.9621504,7.7461476,13,1
7233491,44.422127,14.217738,1,1
7233492,2.6420271,-4.0969057,15,1
7233493,8.380024,11.323941,0,1
7243700,-0.20316902,-0.6443531,14,1
7268825,-39.324043,11.887984,15,1
7268826,-44.56411,11.92537,10,1
7268827,-3.1783094,13.15078,15,1
7268828,41.582443,23.669977,0,1
7268829,19.225185,23.388227,0,1
7268830,-2.4096096,3.1582785,0,1
7324088,-20.670948,3.844225,8,1
7324089,39.974636,-1.8410084,3,1
7324090,-50.47624,14.139058,3,1
7324091,-14.963452,-12.211657,10,1
7324092,-3.5956995,14.583185,15,1
7324093,19.075798,22.590305,0,1
7324094,14.3206625,25.951982,0,1
7336469,-3.8631623,8.98252,15,1
7336470,39.081184,-2.013332,8,1
7336471,14.541786,17.171526,0,1
7336472,13.392738,15.649524,0,1
7336473,-3.0698376,5.0614305,15,1
7341492,-5.86002,-6.3767843,15,1
7408367,4.7637434,-6.345152,15,1
7420294,23.565407,22.397387,0,1
7435445,2.867079,1.1189914,8,1
7474397,5.029242,17.00041,8,1
7480966,1.5472065,16.588217,1,1
7482683,-44.552307,-2.0861242,14,1
7482684,51.82107,7.715839,1,1
7482685,21.124252,-24.877241,12,1
7482686,-17.321194,5.9363794,14,1
7482687,-0.768388,22.200817,1,1
7482688,2.139868,-19.319414,16,1
7482689,17.169603,-0.41684777,13,1
7482690,-22.505882,27.313946,8,1
7482691,23.40804,23.977844,0,1
7482692,19.047985,21.708979,0,1
7482693,19.388945,-41.80518,5,1
7504339,-7.1767087,22.701162,8,1
7506654,-33.607834,30.575787,4,1
7510077,6.7385426,7.0402064,7,1
7510078,-4.899495,-11.200619,7,1
7521978,-6.431988,22.835644,8,1
7521979,-5.6458173,23.182209,8,1
7521980,7.374324,19.111666,8,1
7527306,-7.177087,22.713017,8,1
7542809,-9.58799,37.44039,8,1
7542810,-7.191631,22.781267,8,1
7544705,-30.104631,31.17751,8,1
7550979,31.908718,13.116399,0,1
7554239,-17.250536,30.779898,4,1
7563281,-13.608609,-13.927866,3,1
7571921,43.483273,13.337059,14,1
7574088,26.120462,23.57053,0,1
7581864,33.836754,17.855114,0,1
7586895,-10.696724,-7.8397717,14,1
7586896,12.529611,-1.4730532,3,1
7593381,-50.341423,13.993369,13,1
7599744,9.155612,47.951885,0,1
7603426,-17.64751,-15.086339,13,1
7605165,1.0122794,-1.2956445,13,1
7609741,3.4839168,-3.063111,15,1
7622807,17.684933,-21.442598,12,1
7624896,13.903894,-0.7114939,8,1
7624897,-12.78316,10.718415,12,1
7624898,36.904083,-21.538418,12,1
7624899,8.026543,6.170285,13,1
7624900,2.8531754,2.9227574,14,1
7624901,6.76272,-5.771416,3,1
7624902,-24.623903,1.5490695,14,1
7624903,13.900693,-0.9471704,8,1
7624904,32.800346,14.774205,0,1
7624905,34.582687,23.032936,0,1
7624906,22.761065,7.562202,0,1
7624907,10.395424,18.29382,0,1
7624908,-48.26153,14.739491,6,1
7624909,6.07609,-1.0011826,7,1
7624910,27.459066,-10.796711,6,1
7624911,43.43779,12.763772,8,1
7624912,-6.7214427,3.8391032,14,1
7624913,8.69269,6.847347,15,1
7624915,-13.753085,13.1538515,4,1
7624916,54.46059,12.548178,1,1
7624917,-11.143469,0.97804284,16,1
7624918,9.046729,24.43058,1,1
7624919,-44.050453,2.8428102,16,1
7624920,-6.2365007,12.207629,14,1
7624921,33.997147,30.54725,0,1
7624922,30.339811,7.2572284,0,1
7624923,-1.1956394,25.800867,0,1
7624924,31.818367,-13.562311,12,1
7624925,24.79851,23.90568,0,1
7624926,31.44096,4.4127054,15,1
7624927,-18.487148,9.335072,14,1
7624928,12.017017,23.810709,16,1
7624929,9.894671,-15.552919,12,1
7624930,52.04877,3.4531422,3,1
7630854,24.658447,-16.051708,15,1
7632757,-22.024076,-3.123667,3,1
7648758,-1.4869931,8.639757,15,1
7654476,-21.279707,-13.6677685,2,1
7684658,-35.392044,2.973367,16,1
7686462,-33.195137,35.923695,4,1
7686468,37.851532,-6.6827073,3,1
7687389,-9.46051,37.470097,0,1
7687390,13.614812,-51.778522,10,1
7689651,16.177773,24.408585,0,1
7693372,-24.087713,29.304663,4,1
7696720,-50.76063,-7.3938804,3,1
7717522,-11.350278,-30.32925,15,1
7718628,10.530623,9.668282,7,1
7725368,12.0046625,-3.5157912,15,1
7725369,38.31881,-15.164278,15,1
7725371,-10.658828,5.724699,16,1
7725372,-4.7296867,20.074505,6,1
7725373,-7.911047,-13.721221,16,1
7725374,13.172484,3.2484086,12,1
7725375,-10.06885,-4.3133855,12,1
7725376,55.258938,12.469877,1,1
7725377,-2.769751,21.405224,6,1
7725378,-28.128826,12.191116,10,1
7725379,-15.465884,-7.2213883,10,1
7725380,-47.545376,17.520216,8,1
7725381,18.164116,24.370106,0,1
7725382,29.67431,17.304148,6,1
7725383,11.474418,14.668259,0,1
7725384,20.53437,8.423095,8,1
7725385,-8.873258,19.033667,0,1
7735476,22.222794,-26.585262,1,1
7746237,-17.855906,-7.8725915,7,1
7756636,-20.34456,7.2769527,14,1
776451,-22.33522,3.411706,15,1
7770613,6.9035053,-5.9171195,13,1
7795555,-6.514935,-12.255823,15,1
7795788,32.862648,45.894672,0,1
7795815,24.689224,-39.971043,0,1
7803883,-29.581537,9.18972,14,1
7844067,-28.66284,-29.3255,10,1
7844070,12.114589,-0.5088844,15,1
7846740,-5.2412677,13.554068,15,1
7846741,0.27592605,-6.4350004,0,1
7846742,-12.285458,29.83168,12,1
7846743,36.0979,-3.7209487,3,1
7846744,56.952293,12.623667,1,1
7846745,-7.8814178,-13.696545,10,1
7846746,13.158918,7.1899295,9,1
7846747,19.02209,-0.8903886,8,1
7846748,-43.645466,15.6651,8,1
7846749,24.861664,22.955437,0,1
7846750,20.670769,20.861841,0,1
7846751,13.125929,3.358956,0,1
7846752,-14.825743,-6.9189653,14,1
7846753,-1.2014062,1.940881,15,1
7846754,1.9648811,20.768873,1,1
7846755,-52.19174,13.808763,6,1
7856579,-3.6817725,-25.067215,13,1
7867674,20.647076,-15.063169,12,1
7871998,37.23415,19.9244,0,1
7874095,43.433502,13.003189,3,1
7874783,-18.63053,44.461903,4,1
7876401,11.046423,-25.26987,15,1
7878690,55.62032,12.490988,3,1
7878691,-6.561733,-3.2216816,13,1
7878692,14.991509,3.7403188,0,1
7878693,-33.245766,-32.64851,14,1
7878694,-22.135248,12.486932,16,1
7878695,-13.589021,28.661247,7,1
7878696,-15.095804,31.465504,7,1
7878697,24.539633,-6.5638776,0,1
7878698,18.955692,-0.89660007,6,1
7878699,23.723404,9.423987,0,1
7878700,-9.9553795,11.835537,7,1
7878701,-21.783804,46.398853,8,1
7878702,-1.9738132,20.274137,1,1
7878703,35.81566,2.9453642,8,1
7878704,40.686684,-1.8014112,3,1
7878705,22.78591,-16.211687,12,1
7878706,41.79368,-5.2882695,3,1
7879803,24.453802,-29.818796,13,1
7883584,-12.423818,20.601162,4,1
7884963,-51.577263,17.44778,6,1
7886124,37.38967,7.868484,0,1
7888483,4.6798344,4.7227345,8,1
7893588,24.313374,-4.529483,12,1
7894687,2.6063552,25.509117,0,1
7900948,6.530998,-7.1347404,13,1
7909176,24.898638,-2.0165532,12,1
7912012,-9.219705,-11.618745,13,1
7912013,16.034714,24.327463,0,1
7916169,-15.123504,-12.126785,15,1
7923769,-48.714165,15.705324,6,1
7927864,-5.58966,-2.6069252,2,1
7974621,26.12551,-25.074009,15,1
7974622,-18.488499,3.9323025,14,1
7974623,7.9193697,8.740454,10,1
7974624,-21.566763,-2.9861896,14,1
7974625,-9.411184,19.31607,4,1
7974626,57.20711,-12.785624,12,1
7974627,10.381328,5.71244,12,1
7974628,-18.463823,7.469911,16,1
7974629,-11.782446,32.05317,0,1
7974630,-22.518164,-0.8874452,14,1
7974631,37.800285,-35.37078,0,1
7974632,1.4801636,22.011751,1,1
7974633,22.13618,18.799223,0,1
7974634,20.75859,25.067408,0,1
7974635,5.268013,0.95855117,12,1
7974636,39.19562,-1.738307,15,1
7974637,24.967495,-6.8711214,15,1
7977423,-2.513376,-18.491724,7,1
7984383,-28.502985,-1.9711138,14,1
7987486,39.962444,5.7223725,0,1
7988103,-12.580585,11.51595,5,1
7989403,-13.541284,-6.4028544,16,1
8005189,9.722765,-2.1102598,12,1
8009557,22.858383,-23.873945,12,1
8009558,-16.803556,-24.981848,14,1
8009559,57.042526,12.609953,1,1
8009560,42.294865,-1.3569627,3,1
8009561,-14.391222,-7.200148,10,1
8009562,-13.840719,32.00222,4,1
8009563,9.470296,-15.192248,16,1
8009564,-22.981596,2.817519,16,1
8009565,-1.0638454,-6.2383633,2,1
8009566,19.747309,22.330452,0,1
8009567,9.625734,-0.20784241,8,1
8009568,13.735754,15.223801,5,1
8009569,14.586668,20.153023,0,1
8009570,31.868715,4.5931964,0,1
8009571,4.8388867,10.160808,14,1
8009572,36.292664,-10.856683,12,1
8009573,40.52551,22.704788,15,1
8013448,56.892555,12.601231,1,1
8021327,-9.064865,-11.749248,7,1
8021333,10.270713,11.521563,9,1
8021765,-5.2071953,-9.756906,14,1
8032493,14.993486,19.312536,0,1
8059924,28.829443,-17.706436,3,1
8061824,11.224302,15.748165,0,1
8085276,8.759973,6.891385,15,1
8085277,-16.546597,26.932117,4,1
8085278,-23.300684,-2.65347,3,1
8085279,-32.143703,14.293512,12,1
8085280,9.531079,-19.576153,16,1
8085281,-0.41584638,8.256991,14,1
8085282,3.1045644,13.39105,9,1
8085283,22.610699,22.609722,0,1
8085284,24.125376,-5.9857993,1,1
8085285,22.585419,16.759274,0,1
8085286,-0.60541165,10.1502285,15,1
8085287,-16.200588,29.231422,4,1
8087988,1.5290889,20.537416,12,1
8099240,9.863449,-15.592276,12,1
8101398,23.842688,-10.018361,15,1
8104932,24.376778,-29.967405,15,1
8120112,15.723562,23.229713,0,1
8122279,-15.73432,15.377441,7,1
8122280,-15.1729555,19.525494,7,1
8122281,-29.663628,-13.3339815,2,1
8122282,-35.164845,11.253807,4,1
8122283,-12.9744425,-1.8830991,14,1
8122284,-7.386,-9.804848,7,1
8122285,6.4180565,5.5052466,3,1
8122286,0.03512933,-6.9408827,2,1
8122287,27.668457,49.106796,5,1
8122288,14.168911,9.851492,8,1
8122289,32.03916,-16.501492,12,1
8122290,31.196766,-15.93484,13,1
8122291,32.016914,-16.499844,5,1
8122292,-11.029633,-39.99879,10,1
8122293,4.900161,40.827316,0,1
8122294,6.18787,40.96535,0,1
8122295,8.699048,43.972332,0,1
8122296,-5.490561,-11.378589,7,1
8122297,23.45366,22.163143,2,1
8122298,-16.678268,-50.77857,2,1
8122299,-16.24014,-53.168625,5,1
8122300,-5.4841623,0.5244024,7,1
8122301,-2.1233327,-3.3179722,13,1
8122302,-1.9654346,-3.3692856,13,1
8122303,-8.836939,-24.48,3,1
8126313,24.316866,-24.163244,12,1
8130527,4.009142,-6.792192,16,1
8137348,-6.295728,-12.3920765,7,1
8137353,-4.4655075,-5.843464,7,1
8137600,-21.328749,-14.734437,3,1
8138226,37.749912,-15.316617,13,1
8138894,-12.893789,-0.6227133,16,1
8160247,21.285414,17.80515,0,1
8160248,-1.7278485,12.968571,15,1
8160249,36.765755,-30.224854,15,1
8160250,15.277095,-1.8860896,15,1
8160251,29.218248,-14.413178,12,1
8160252,-18.608866,7.4753904,16,1
8160253,23.600487,-8.620654,12,1
8160254,-47.981262,13.811643,10,1
8160255,-2.7106283,8.35825,15,1
8160256,41.421635,-1.58026,3,1
8160257,0.68772197,9.880801,15,1
8160258,35.821686,-16.945429,8,1
8160259,-15.119552,31.923233,4,1
8160260,46.671402,-11.985681,1,1
8160261,16.02898,20.421923,0,1
8160262,16.081451,20.357615,0,1
8160636,34.707912,-8.438998,8,1
8160684,-2.022738,-15.011613,7,1
8161597,26.24636,23.546688,0,1
8171077,13.482081,19.620676,0,1
8173197,-7.308408,30.023733,10,1
8174108,-8.589791,4.1358957,14,1
8188395,-42.539757,-7.558234,14,1
8190816,10.071106,-11.706315,13,1
8196221,-2.3321843,15.091014,3,1
8205132,38.363884,-5.251619,10,1
8205229,24.189222,17.082844,9,1
8219450,-2.1242888,-24.587395,13,1
8222253,-3.3639092,-16.604849,7,1
8222461,-15.3195915,3.5014715,7,1
8227259,15.542024,19.933548,0,1
8231410,8.239976,-28.667328,7,1
8236359,-33.6205,-31.468897,14,1
8236360,23.919859,-5.837328,12,1
8236361,-13.835273,30.505459,4,1
8236362,-12.629214,3.6686878,16,1
8236363,1.5634366,5.7344933,13,1
8236364,-22.176811,12.428665,16,1
8236365,26.862635,13.255029,0,1
8236366,29.78073,21.396433,0,1
8236367,13.195592,7.210882,9,1
8236368,56.77661,12.484825,1,1
8236369,30.983028,14.840694,0,1
8236370,29.53253,17.287668,6,1
8236371,26.414373,29.54682,0,1
8236372,36.10006,-0.53042704,9,1
8249040,6.808562,-10.958999,13,1
8249041,31.337444,6.3028135,13,1
8249042,31.101673,4.137903,15,1
8249043,-7.291204,11.669893,14,1
8249044,-5.411765,-7.3421245,7,1
8249045,-21.491379,10.913369,16,1
8249046,-17.77445,5.188127,15,1
8249047,55.00128,12.991902,1,1
8249048,-13.39232,33.270805,4,1
8249049,41.3788,-2.2261872,3,1
8249050,-2.507939,14.042482,15,1
8249051,13.931728,29.109617,6,1
8249052,13.853967,-0.20124811,8,1
8249053,7.802254,17.266632,6,1
8249054,30.826702,15.1937685,0,1
8249055,-2.5229127,21.173738,1,1
8263110,17.675655,21.950037,0,1
8286815,-16.306522,-8.177904,14,1
8304724,34.546726,-2.5019913,2,1
8323428,-53.768833,13.865707,13,1
8332997,-14.377186,15.032662,4,1
8332998,-6.2468605,-3.2018836,13,1
8332999,-2.0538757,9.536499,15,1
8333000,7.520082,19.04673,9,1
8333001,2.669094,11.809737,8,1
8333002,8.9929495,5.1369452,0,1
8333003,24.6236,-6.9250274,0,1
8333004,5.1804934,10.505475,2,1
8333005,25.276644,-7.592243,12,1
8333006,54.12743,12.825039,12,1
8333007,4.981575,18.533815,1,1
8333008,24.296854,-4.5206256,12,1
8335032,-6.6991715,-57.266262,7,1
8345004,42.187504,5.17518,3,1
8347913,-49.219807,-5.851598,3,1
8353961,34.382706,-7.3770485,8,1
8354734,24.273886,-24.142942,12,1
8356762,2.3035073,-4.9303703,12,1
8362387,-11.576542,-7.7351575,3,1
8364271,36.63854,3.39323,8,1
8376491,16.657173,22.998083,9,1
8376512,23.006866,-0.44509542,6,1
8381686,52.328754,0.40647393,3,1
8389067,-14.294195,-2.273087,14,1
8389068,-12.892073,-12.950572,11,1
8398031,-25.729275,11.426557,7,1
8399519,25.129477,11.134576,0,1
8407858,7.2319946,-13.788761,12,1
8415237,6.4150085,-12.589292,13,1
8438119,1.9315186,-1.9743248,7,1
8451773,55.557728,13.485277,1,1
8451774,15.359492,-19.221151,12,1
8451775,15.343472,-19.071428,12,1
8451776,36.966045,-30.34857,0,1
8451777,46.769108,-6.585399,8,1
8451778,22.791035,21.964846,0,1
8451779,2.8282902,-10.403158,14,1
8451780,26.357304,-6.310081,15,1
8451781,-22.717258,-3.190543,14,1
8451782,-12.640252,5.9228716,16,1
8451783,-15.187259,31.450033,4,1
8451784,-11.658735,32.194675,0,1
8458896,25.285975,19.537926,0,1
8466400,-25.59274,-3.9375818,8,1
8468719,-9.328146,-8.108547,10,1
8473361,53.927612,11.767802,1,1
8477129,-3.550465,-25.337082,13,1
8477765,-12.759416,0.710353,14,1
8485808,-30.344889,10.364075,0,1
8486141,-17.10541,-3.8650389,14,1
8491058,8.737766,-12.356613,7,1
8491817,26.28104,23.520647,0,1
8499586,41.529465,2.881479,3,1
8503138,24.099539,-10.108335,12,1
8503139,24.064938,-10.095788,12,1
8503140,15.255149,22.20992,0,1
8503141,3.5721622,18.00979,8,1
8503142,-52.19711,9.94645,16,1
8503143,2.8609803,-5.6465096,3,1
8503144,58.42691,7.481614,3,1
8503145,37.398094,-15.079169,13,1
8522475,1.1851255,-5.4037256,9,1
8525161,9.615245,-0.22654633,5,1
8527998,3.9023433,-11.92835,7,1
8533181,22.688137,-31.365396,13,1
8536129,-19.89173,8.562912,4,1
8549026,7.135956,-15.756074,9,1
8557785,53.152493,0.617648,3,1
8565231,-49.98639,14.000524,13,1
8568549,-20.758997,-12.746079,2,1
